date,month,rainfall_24h,rainfall_3d,rainfall_7d,elevation,river_flow,discharge_next
2020-10-17,10,1.6,24.3,110.9,561.0,99.46,43.36
2020-10-18,10,16.9,21.3,96.6,561.0,43.36,87.72
2020-10-19,10,3.9,22.4,89.1,561.0,87.72,81.79
2020-10-20,10,1.2,22.0,74.9,561.0,81.79,59.67
2020-10-21,10,5.8,10.9,52.1,561.0,59.67,80.85
2020-10-22,10,5.7,12.7,37.9,561.0,80.85,147.25
2020-10-23,10,2.9,14.4,38.0,561.0,147.25,99.23
2020-10-24,10,13.8,22.4,50.2,561.0,99.23,86.1
2020-10-25,10,4.1,20.8,37.4,561.0,86.1,58.84
2020-10-26,10,1.1,19.0,34.6,561.0,58.84,27.64
2020-10-27,10,0.0,5.2,33.4,561.0,27.64,18.1
2020-10-28,10,0.2,1.3,27.8,561.0,18.1,14.45
2020-10-29,10,0.0,0.2,22.1,561.0,14.45,12.84
2020-10-30,10,0.0,0.2,19.2,561.0,12.84,12.0
2020-10-31,10,0.0,0.0,5.4,561.0,12.0,11.56
2020-11-01,11,0.1,0.1,1.4,561.0,11.56,11.33
2020-11-02,11,0.0,0.1,0.3,561.0,11.33,11.11
2020-11-03,11,0.0,0.1,0.3,561.0,11.11,10.99
2020-11-04,11,0.0,0.0,0.1,561.0,10.99,11.11
2020-11-05,11,0.0,0.0,0.1,561.0,11.11,11.05
2020-11-06,11,0.0,0.0,0.1,561.0,11.05,10.97
2020-11-07,11,0.0,0.0,0.1,561.0,10.97,10.89
2020-11-08,11,0.0,0.0,0.0,561.0,10.89,10.86
2020-11-09,11,0.0,0.0,0.0,561.0,10.86,10.86
2020-11-10,11,0.0,0.0,0.0,561.0,10.86,10.8
2020-11-11,11,0.0,0.0,0.0,561.0,10.8,10.75
2020-11-12,11,0.0,0.0,0.0,561.0,10.75,10.75
2020-11-13,11,0.2,0.2,0.2,561.0,10.75,10.59
2020-11-14,11,0.1,0.3,0.3,561.0,10.59,10.38
2020-11-15,11,0.1,0.4,0.4,561.0,10.38,10.32
2020-11-16,11,0.0,0.2,0.4,561.0,10.32,10.25
2020-11-17,11,0.0,0.1,0.4,561.0,10.25,10.3
2020-11-18,11,0.2,0.2,0.6,561.0,10.3,10.38
2020-11-19,11,0.2,0.4,0.8,561.0,10.38,10.4
2020-11-20,11,0.3,0.7,0.9,561.0,10.4,10.4
2020-11-21,11,0.3,0.8,1.1,561.0,10.4,10.4
2020-11-22,11,0.2,0.8,1.2,561.0,10.4,10.43
2020-11-23,11,0.0,0.5,1.2,561.0,10.43,10.43
2020-11-24,11,0.0,0.2,1.2,561.0,10.43,10.38
2020-11-25,11,0.0,0.0,1.0,561.0,10.38,10.19
2020-11-26,11,0.0,0.0,0.8,561.0,10.19,10.02
2020-11-27,11,0.0,0.0,0.5,561.0,10.02,9.94
2020-11-28,11,2.7,2.7,2.9,561.0,9.94,10.02
2020-11-29,11,0.0,2.7,2.7,561.0,10.02,10.07
2020-11-30,11,0.7,3.4,3.4,561.0,10.07,9.74
2020-12-01,12,0.0,0.7,3.4,561.0,9.74,9.59
2020-12-02,12,0.0,0.7,3.4,561.0,9.59,9.54
2020-12-03,12,0.0,0.0,3.4,561.0,9.54,9.52
2020-12-04,12,0.0,0.0,3.4,561.0,9.52,9.5
2020-12-05,12,0.0,0.0,0.7,561.0,9.5,9.47
2020-12-06,12,0.0,0.0,0.7,561.0,9.47,9.4
2020-12-07,12,0.0,0.0,0.0,561.0,9.4,9.35
2020-12-08,12,0.0,0.0,0.0,561.0,9.35,9.33
2020-12-09,12,0.0,0.0,0.0,561.0,9.33,9.35
2020-12-10,12,0.0,0.0,0.0,561.0,9.35,9.54
2020-12-11,12,0.6,0.6,0.6,561.0,9.54,9.79
2020-12-12,12,0.0,0.6,0.6,561.0,9.79,12.09
2020-12-13,12,0.4,1.0,1.0,561.0,12.09,20.28
2020-12-14,12,2.6,3.0,3.6,561.0,20.28,18.14
2020-12-15,12,0.0,3.0,3.6,561.0,18.14,15.11
2020-12-16,12,0.0,2.6,3.6,561.0,15.11,12.65
2020-12-17,12,0.0,0.0,3.6,561.0,12.65,11.3
2020-12-18,12,0.0,0.0,3.0,561.0,11.3,10.56
2020-12-19,12,0.0,0.0,3.0,561.0,10.56,10.14
2020-12-20,12,0.0,0.0,2.6,561.0,10.14,9.86
2020-12-21,12,0.0,0.0,0.0,561.0,9.86,9.72
2020-12-22,12,0.0,0.0,0.0,561.0,9.72,9.64
2020-12-23,12,0.0,0.0,0.0,561.0,9.64,9.54
2020-12-24,12,0.0,0.0,0.0,561.0,9.54,9.45
2020-12-25,12,0.0,0.0,0.0,561.0,9.45,9.33
2020-12-26,12,0.0,0.0,0.0,561.0,9.33,9.28
2020-12-27,12,0.0,0.0,0.0,561.0,9.28,9.3
2020-12-28,12,0.0,0.0,0.0,561.0,9.3,9.3
2020-12-29,12,0.0,0.0,0.0,561.0,9.3,9.26
2020-12-30,12,0.0,0.0,0.0,561.0,9.26,9.16
2020-12-31,12,0.0,0.0,0.0,561.0,9.16,8.93
2021-01-01,1,0.0,0.0,0.0,561.0,8.93,8.89
2021-01-02,1,0.0,0.0,0.0,561.0,8.89,8.91
2021-01-03,1,0.0,0.0,0.0,561.0,8.91,10.38
2021-01-04,1,5.8,5.8,5.8,561.0,10.38,11.5
2021-01-05,1,0.0,5.8,5.8,561.0,11.5,10.99
2021-01-06,1,2.7,8.5,8.5,561.0,10.99,13.79
2021-01-07,1,1.3,4.0,9.8,561.0,13.79,13.62
2021-01-08,1,1.2,5.2,11.0,561.0,13.62,12.58
2021-01-09,1,3.3,5.8,14.3,561.0,12.58,11.33
2021-01-10,1,0.3,4.8,14.6,561.0,11.33,10.35
2021-01-11,1,0.0,3.6,8.8,561.0,10.35,9.72
2021-01-12,1,0.0,0.3,8.8,561.0,9.72,9.33
2021-01-13,1,0.0,0.0,6.1,561.0,9.33,9.16
2021-01-14,1,0.0,0.0,4.8,561.0,9.16,9.05
2021-01-15,1,0.0,0.0,3.6,561.0,9.05,8.93
2021-01-16,1,0.0,0.0,0.3,561.0,8.93,8.82
2021-01-17,1,0.0,0.0,0.0,561.0,8.82,8.73
2021-01-18,1,0.0,0.0,0.0,561.0,8.73,8.71
2021-01-19,1,0.0,0.0,0.0,561.0,8.71,8.68
2021-01-20,1,0.0,0.0,0.0,561.0,8.68,8.62
2021-01-21,1,0.0,0.0,0.0,561.0,8.62,8.57
2021-01-22,1,0.0,0.0,0.0,561.0,8.57,8.51
2021-01-23,1,0.0,0.0,0.0,561.0,8.51,8.46
2021-01-24,1,0.0,0.0,0.0,561.0,8.46,8.44
2021-01-25,1,0.0,0.0,0.0,561.0,8.44,8.4
2021-01-26,1,0.0,0.0,0.0,561.0,8.4,8.4
2021-01-27,1,0.0,0.0,0.0,561.0,8.4,8.38
2021-01-28,1,0.0,0.0,0.0,561.0,8.38,8.35
2021-01-29,1,0.0,0.0,0.0,561.0,8.35,8.33
2021-01-30,1,0.0,0.0,0.0,561.0,8.33,8.25
2021-01-31,1,0.0,0.0,0.0,561.0,8.25,8.89
2021-02-01,2,0.0,0.0,0.0,561.0,8.89,8.93
2021-02-02,2,0.0,0.0,0.0,561.0,8.93,8.89
2021-02-03,2,0.0,0.0,0.0,561.0,8.89,8.89
2021-02-04,2,0.0,0.0,0.0,561.0,8.89,8.93
2021-02-05,2,0.0,0.0,0.0,561.0,8.93,8.89
2021-02-06,2,0.0,0.0,0.0,561.0,8.89,8.73
2021-02-07,2,0.0,0.0,0.0,561.0,8.73,8.62
2021-02-08,2,0.0,0.0,0.0,561.0,8.62,8.59
2021-02-09,2,0.0,0.0,0.0,561.0,8.59,8.66
2021-02-10,2,0.0,0.0,0.0,561.0,8.66,8.68
2021-02-11,2,0.0,0.0,0.0,561.0,8.68,8.66
2021-02-12,2,0.0,0.0,0.0,561.0,8.66,8.62
2021-02-13,2,0.0,0.0,0.0,561.0,8.62,8.62
2021-02-14,2,0.0,0.0,0.0,561.0,8.62,8.62
2021-02-15,2,0.0,0.0,0.0,561.0,8.62,8.62
2021-02-16,2,0.0,0.0,0.0,561.0,8.62,8.59
2021-02-17,2,0.0,0.0,0.0,561.0,8.59,9.3
2021-02-18,2,2.6,2.6,2.6,561.0,9.3,9.52
2021-02-19,2,0.2,2.8,2.8,561.0,9.52,9.3
2021-02-20,2,0.0,2.8,2.8,561.0,9.3,8.98
2021-02-21,2,0.2,0.4,3.0,561.0,8.98,8.75
2021-02-22,2,0.6,0.8,3.6,561.0,8.75,8.68
2021-02-23,2,0.0,0.8,3.6,561.0,8.68,8.59
2021-02-24,2,0.0,0.6,3.6,561.0,8.59,8.53
2021-02-25,2,0.0,0.0,1.0,561.0,8.53,8.44
2021-02-26,2,0.0,0.0,0.8,561.0,8.44,8.29
2021-02-27,2,0.0,0.0,0.8,561.0,8.29,8.23
2021-02-28,2,0.0,0.0,0.6,561.0,8.23,8.25
2021-03-01,3,0.0,0.0,0.0,561.0,8.25,8.18
2021-03-02,3,0.0,0.0,0.0,561.0,8.18,8.06
2021-03-03,3,0.0,0.0,0.0,561.0,8.06,7.99
2021-03-04,3,0.0,0.0,0.0,561.0,7.99,8.04
2021-03-05,3,0.0,0.0,0.0,561.0,8.04,8.06
2021-03-06,3,0.0,0.0,0.0,561.0,8.06,8.04
2021-03-07,3,0.0,0.0,0.0,561.0,8.04,7.93
2021-03-08,3,0.0,0.0,0.0,561.0,7.93,7.91
2021-03-09,3,0.0,0.0,0.0,561.0,7.91,7.93
2021-03-10,3,0.0,0.0,0.0,561.0,7.93,7.93
2021-03-11,3,0.0,0.0,0.0,561.0,7.93,7.91
2021-03-12,3,0.0,0.0,0.0,561.0,7.91,7.81
2021-03-13,3,0.0,0.0,0.0,561.0,7.81,7.79
2021-03-14,3,0.0,0.0,0.0,561.0,7.79,7.81
2021-03-15,3,0.0,0.0,0.0,561.0,7.81,7.81
2021-03-16,3,0.0,0.0,0.0,561.0,7.81,7.85
2021-03-17,3,0.0,0.0,0.0,561.0,7.85,7.79
2021-03-18,3,0.0,0.0,0.0,561.0,7.79,7.75
2021-03-19,3,0.0,0.0,0.0,561.0,7.75,7.75
2021-03-20,3,0.0,0.0,0.0,561.0,7.75,7.81
2021-03-21,3,0.1,0.1,0.1,561.0,7.81,7.99
2021-03-22,3,0.0,0.1,0.1,561.0,7.99,8.29
2021-03-23,3,1.6,1.7,1.7,561.0,8.29,8.25
2021-03-24,3,0.0,1.6,1.7,561.0,8.25,8.06
2021-03-25,3,0.0,1.6,1.7,561.0,8.06,7.87
2021-03-26,3,0.0,0.0,1.7,561.0,7.87,7.79
2021-03-27,3,0.0,0.0,1.7,561.0,7.79,7.75
2021-03-28,3,0.0,0.0,1.6,561.0,7.75,7.71
2021-03-29,3,0.0,0.0,1.6,561.0,7.71,7.59
2021-03-30,3,0.0,0.0,0.0,561.0,7.59,7.47
2021-03-31,3,0.0,0.0,0.0,561.0,7.47,8.04
2021-04-01,4,0.0,0.0,0.0,561.0,8.04,8.18
2021-04-02,4,0.0,0.0,0.0,561.0,8.18,8.25
2021-04-03,4,0.0,0.0,0.0,561.0,8.25,8.25
2021-04-04,4,0.0,0.0,0.0,561.0,8.25,8.18
2021-04-05,4,0.0,0.0,0.0,561.0,8.18,8.23
2021-04-06,4,0.0,0.0,0.0,561.0,8.23,8.29
2021-04-07,4,0.0,0.0,0.0,561.0,8.29,8.35
2021-04-08,4,0.0,0.0,0.0,561.0,8.35,8.38
2021-04-09,4,0.0,0.0,0.0,561.0,8.38,8.46
2021-04-10,4,0.1,0.1,0.1,561.0,8.46,8.46
2021-04-11,4,0.0,0.1,0.1,561.0,8.46,8.44
2021-04-12,4,0.0,0.1,0.1,561.0,8.44,8.51
2021-04-13,4,0.0,0.0,0.1,561.0,8.51,9.12
2021-04-14,4,0.1,0.1,0.2,561.0,9.12,9.02
2021-04-15,4,0.0,0.1,0.2,561.0,9.02,8.75
2021-04-16,4,0.0,0.1,0.2,561.0,8.75,8.51
2021-04-17,4,0.0,0.0,0.1,561.0,8.51,8.44
2021-04-18,4,0.0,0.0,0.1,561.0,8.44,8.31
2021-04-19,4,0.0,0.0,0.1,561.0,8.31,8.18
2021-04-20,4,0.0,0.0,0.1,561.0,8.18,8.16
2021-04-21,4,0.0,0.0,0.0,561.0,8.16,8.16
2021-04-22,4,0.0,0.0,0.0,561.0,8.16,8.18
2021-04-23,4,0.0,0.0,0.0,561.0,8.18,8.18
2021-04-24,4,0.0,0.0,0.0,561.0,8.18,8.23
2021-04-25,4,0.0,0.0,0.0,561.0,8.23,9.02
2021-04-26,4,0.1,0.1,0.1,561.0,9.02,9.59
2021-04-27,4,0.1,0.2,0.2,561.0,9.59,10.38
2021-04-28,4,0.1,0.3,0.3,561.0,10.38,10.75
2021-04-29,4,0.1,0.3,0.4,561.0,10.75,10.53
2021-04-30,4,0.1,0.3,0.5,561.0,10.53,10.22
2021-05-01,5,0.2,0.4,0.7,561.0,10.22,14.56
2021-05-02,5,2.8,3.1,3.5,561.0,14.56,13.06
2021-05-03,5,0.0,3.0,3.4,561.0,13.06,10.94
2021-05-04,5,0.0,2.8,3.3,561.0,10.94,9.81
2021-05-05,5,0.0,0.0,3.2,561.0,9.81,9.21
2021-05-06,5,0.0,0.0,3.1,561.0,9.21,8.89
2021-05-07,5,0.1,0.1,3.1,561.0,8.89,8.59
2021-05-08,5,0.6,0.7,3.5,561.0,8.59,8.4
2021-05-09,5,0.3,1.0,1.0,561.0,8.4,8.25
2021-05-10,5,0.0,0.9,1.0,561.0,8.25,8.06
2021-05-11,5,0.0,0.3,1.0,561.0,8.06,7.97
2021-05-12,5,0.1,0.1,1.1,561.0,7.97,7.93
2021-05-13,5,0.0,0.1,1.1,561.0,7.93,7.93
2021-05-14,5,0.4,0.5,1.4,561.0,7.93,9.47
2021-05-15,5,0.7,1.1,1.5,561.0,9.47,25.79
2021-05-16,5,20.1,21.2,21.3,561.0,25.79,33.83
2021-05-17,5,33.6,54.4,54.9,561.0,33.83,33.04
2021-05-18,5,0.6,54.3,55.5,561.0,33.04,25.3
2021-05-19,5,3.5,37.7,58.9,561.0,25.3,17.97
2021-05-20,5,0.5,4.6,59.4,561.0,17.97,13.35
2021-05-21,5,0.4,4.4,59.4,561.0,13.35,11.19
2021-05-22,5,0.2,1.1,58.9,561.0,11.19,10.09
2021-05-23,5,2.8,3.4,41.6,561.0,10.09,9.3
2021-05-24,5,0.2,3.2,8.2,561.0,9.3,8.77
2021-05-25,5,0.6,3.6,8.2,561.0,8.77,8.4
2021-05-26,5,0.0,0.8,4.7,561.0,8.4,8.4
2021-05-27,5,0.0,0.6,4.2,561.0,8.4,8.51
2021-05-28,5,0.0,0.0,3.8,561.0,8.51,9.81
2021-05-29,5,1.0,1.0,4.6,561.0,9.81,20.23
2021-05-30,5,5.5,6.5,7.3,561.0,20.23,32.96
2021-05-31,5,0.3,6.8,7.4,561.0,32.96,53.08
2021-06-01,6,10.9,16.7,17.7,561.0,53.08,61.66
2021-06-02,6,16.2,27.4,33.9,561.0,61.66,55.75
2021-06-03,6,18.6,45.7,52.5,561.0,55.75,44.81
2021-06-04,6,7.1,41.9,59.6,561.0,44.81,54.59
2021-06-05,6,20.0,45.7,78.6,561.0,54.59,51.72
2021-06-06,6,0.2,27.3,73.3,561.0,51.72,33.99
2021-06-07,6,0.4,20.6,73.4,561.0,33.99,23.21
2021-06-08,6,6.4,7.0,68.9,561.0,23.21,39.74
2021-06-09,6,9.3,16.1,62.0,561.0,39.74,57.75
2021-06-10,6,6.1,21.8,49.5,561.0,57.75,54.59
2021-06-11,6,2.3,17.7,44.7,561.0,54.59,44.6
2021-06-12,6,8.5,16.9,33.2,561.0,44.6,39.55
2021-06-13,6,1.9,12.7,34.9,561.0,39.55,30.92
2021-06-14,6,0.8,11.2,35.3,561.0,30.92,32.42
2021-06-15,6,0.9,3.6,29.8,561.0,32.42,47.42
2021-06-16,6,3.6,5.3,24.1,561.0,47.42,56.28
2021-06-17,6,3.5,8.0,21.5,561.0,56.28,47.75
2021-06-18,6,12.2,19.3,31.4,561.0,47.75,56.41
2021-06-19,6,9.7,25.4,32.6,561.0,56.41,73.47
2021-06-20,6,3.3,25.2,34.0,561.0,73.47,58.43
2021-06-21,6,2.2,15.2,35.4,561.0,58.43,33.2
2021-06-22,6,1.4,6.9,35.9,561.0,33.2,21.59
2021-06-23,6,2.1,5.7,34.4,561.0,21.59,20.09
2021-06-24,6,6.0,9.5,36.9,561.0,20.09,25.12
2021-06-25,6,2.7,10.8,27.4,561.0,25.12,33.28
2021-06-26,6,0.6,9.3,18.3,561.0,33.28,35.73
2021-06-27,6,17.0,20.3,32.0,561.0,35.73,34.16
2021-06-28,6,8.7,26.3,38.5,561.0,34.16,35.98
2021-06-29,6,1.9,27.6,39.0,561.0,35.98,31.89
2021-06-30,6,1.4,12.0,38.3,561.0,31.89,18.41
2021-07-01,7,0.1,3.4,32.4,561.0,18.41,14.28
2021-07-02,7,0.1,1.6,29.8,561.0,14.28,13.55
2021-07-03,7,0.3,0.5,29.5,561.0,13.55,11.45
2021-07-04,7,0.4,0.8,12.9,561.0,11.45,10.94
2021-07-05,7,0.6,1.3,4.8,561.0,10.94,12.49
2021-07-06,7,4.2,5.2,7.1,561.0,12.49,15.22
2021-07-07,7,3.1,7.9,8.8,561.0,15.22,19.75
2021-07-08,7,5.6,12.9,14.3,561.0,19.75,25.85
2021-07-09,7,7.5,16.2,21.7,561.0,25.85,42.05
2021-07-10,7,12.8,25.9,34.2,561.0,42.05,84.9
2021-07-11,7,2.3,22.6,36.1,561.0,84.9,134.83
2021-07-12,7,4.0,19.1,39.5,561.0,134.83,307.32
2021-07-13,7,7.7,14.0,43.0,561.0,307.32,508.33
2021-07-14,7,15.3,27.0,55.2,561.0,508.33,728.46
2021-07-15,7,13.4,36.4,63.0,561.0,728.46,422.64
2021-07-16,7,3.9,32.6,59.4,561.0,422.64,221.84
2021-07-17,7,2.9,20.2,49.5,561.0,221.84,281.49
2021-07-18,7,13.6,20.4,60.8,561.0,281.49,474.34
2021-07-19,7,9.4,25.9,66.2,561.0,474.34,517.8
2021-07-20,7,17.1,40.1,75.6,561.0,517.8,687.65
2021-07-21,7,39.0,65.5,99.3,561.0,687.65,930.11
2021-07-22,7,43.0,99.1,128.9,561.0,930.11,656.66
2021-07-23,7,19.1,101.1,144.1,561.0,656.66,508.33
2021-07-24,7,3.9,66.0,145.1,561.0,508.33,281.49
2021-07-25,7,3.8,26.8,135.3,561.0,281.49,241.1
2021-07-26,7,6.4,14.1,132.3,561.0,241.1,248.46
2021-07-27,7,4.6,14.8,119.8,561.0,248.46,204.12
2021-07-28,7,6.4,17.4,87.2,561.0,204.12,198.07
2021-07-29,7,4.0,15.0,48.2,561.0,198.07,247.31
2021-07-30,7,5.3,15.7,34.4,561.0,247.31,281.49
2021-07-31,7,1.4,10.7,31.9,561.0,281.49,192.64
2021-08-01,8,0.4,7.1,28.5,561.0,192.64,152.11
2021-08-02,8,1.6,3.4,23.7,561.0,152.11,145.55
2021-08-03,8,4.8,6.8,23.9,561.0,145.55,159.32
2021-08-04,8,2.1,8.5,19.6,561.0,159.32,141.89
2021-08-05,8,1.3,8.2,16.9,561.0,141.89,109.92
2021-08-06,8,0.2,3.6,11.8,561.0,109.92,79.91
2021-08-07,8,1.1,2.6,11.5,561.0,79.91,51.24
2021-08-08,8,1.7,3.0,12.8,561.0,51.24,32.65
2021-08-09,8,1.7,4.5,12.9,561.0,32.65,25.61
2021-08-10,8,1.3,4.7,9.4,561.0,25.61,24.53
2021-08-11,8,0.9,3.9,8.2,561.0,24.53,27.18
2021-08-12,8,1.4,3.6,8.3,561.0,27.18,34.48
2021-08-13,8,1.6,3.9,9.7,561.0,34.48,42.35
2021-08-14,8,2.1,5.1,10.7,561.0,42.35,51.24
2021-08-15,8,2.3,6.0,11.3,561.0,51.24,53.33
2021-08-16,8,0.9,5.3,10.5,561.0,53.33,43.87
2021-08-17,8,9.8,13.0,19.0,561.0,43.87,42.05
2021-08-18,8,5.7,16.4,23.8,561.0,42.05,97.17
2021-08-19,8,19.8,35.3,42.2,561.0,97.17,263.24
2021-08-20,8,4.5,30.0,45.1,561.0,263.24,252.51
2021-08-21,8,2.9,27.2,45.9,561.0,252.51,247.31
2021-08-22,8,4.0,11.4,47.6,561.0,247.31,137.68
2021-08-23,8,0.6,7.5,47.3,561.0,137.68,50.52
2021-08-24,8,0.9,5.5,38.4,561.0,50.52,23.1
2021-08-25,8,1.4,2.9,34.1,561.0,23.1,16.38
2021-08-26,8,1.8,4.1,16.1,561.0,16.38,14.85
2021-08-27,8,1.6,4.8,13.2,561.0,14.85,16.7
2021-08-28,8,0.6,4.0,10.9,561.0,16.7,17.79
2021-08-29,8,0.5,2.7,7.4,561.0,17.79,54.34
2021-08-30,8,8.9,10.0,15.7,561.0,54.34,259.62
2021-08-31,8,22.3,31.7,37.1,561.0,259.62,414.91
2021-09-01,9,5.2,36.4,40.9,561.0,414.91,162.31
2021-09-02,9,0.9,28.4,40.0,561.0,162.31,53.08
2021-09-03,9,3.9,10.0,42.3,561.0,53.08,40.59
2021-09-04,9,9.7,14.5,51.4,561.0,40.59,43.98
2021-09-05,9,6.9,20.5,57.8,561.0,43.98,107.64
2021-09-06,9,9.3,25.9,58.2,561.0,107.64,336.29
2021-09-07,9,12.2,28.4,48.1,561.0,336.29,373.97
2021-09-08,9,11.9,33.4,54.8,561.0,373.97,362.08
2021-09-09,9,6.2,30.3,60.1,561.0,362.08,262.63
2021-09-10,9,3.0,21.1,59.2,561.0,262.63,176.42
2021-09-11,9,5.0,14.2,54.5,561.0,176.42,212.8
2021-09-12,9,7.2,15.2,54.8,561.0,212.8,313.05
2021-09-13,9,4.9,17.1,50.4,561.0,313.05,435.52
2021-09-14,9,1.8,13.9,40.0,561.0,435.52,227.56
2021-09-15,9,0.0,6.7,28.1,561.0,227.56,85.7
2021-09-16,9,0.0,1.8,21.9,561.0,85.7,46.86
2021-09-17,9,0.1,0.1,19.0,561.0,46.86,31.36
2021-09-18,9,0.3,0.4,14.3,561.0,31.36,30.48
2021-09-19,9,2.7,3.1,9.8,561.0,30.48,58.57
2021-09-20,9,4.5,7.5,9.4,561.0,58.57,63.71
2021-09-21,9,5.0,12.2,12.6,561.0,63.71,110.17
2021-09-22,9,3.9,13.4,16.5,561.0,110.17,123.17
2021-09-23,9,2.1,11.0,18.6,561.0,123.17,66.45
2021-09-24,9,0.5,6.5,19.0,561.0,66.45,33.75
2021-09-25,9,0.9,3.5,19.6,561.0,33.75,23.83
2021-09-26,9,1.9,3.3,18.8,561.0,23.83,43.16
2021-09-27,9,7.4,10.2,21.7,561.0,43.16,118.12
2021-09-28,9,9.2,18.5,25.9,561.0,118.12,151.05
2021-09-29,9,1.2,17.8,23.2,561.0,151.05,81.6
2021-09-30,9,1.3,11.7,22.4,561.0,81.6,35.48
2021-10-01,10,4.9,7.4,26.8,561.0,35.48,21.91
2021-10-02,10,5.4,11.6,31.3,561.0,21.91,26.61
2021-10-03,10,3.5,13.8,32.9,561.0,26.61,51.48
2021-10-04,10,2.0,10.9,27.5,561.0,51.48,46.21
2021-10-05,10,3.1,8.6,21.4,561.0,46.21,42.95
2021-10-06,10,13.7,18.8,33.9,561.0,42.95,55.49
2021-10-07,10,1.3,18.1,33.9,561.0,55.49,48.32
2021-10-08,10,6.5,21.5,35.5,561.0,48.32,78.43
2021-10-09,10,5.3,13.1,35.4,561.0,78.43,144.88
2021-10-10,10,10.0,21.8,41.9,561.0,144.88,105.66
2021-10-11,10,1.1,16.4,41.0,561.0,105.66,71.11
2021-10-12,10,0.0,11.1,37.9,561.0,71.11,48.77
2021-10-13,10,0.0,1.1,24.2,561.0,48.77,22.88
2021-10-14,10,0.0,0.0,22.9,561.0,22.88,15.56
2021-10-15,10,0.0,0.0,16.4,561.0,15.56,12.93
2021-10-16,10,0.0,0.0,11.1,561.0,12.93,12.0
2021-10-17,10,0.3,0.3,1.4,561.0,12.0,11.65
2021-10-18,10,0.0,0.3,0.3,561.0,11.65,11.36
2021-10-19,10,0.0,0.3,0.3,561.0,11.36,11.11
2021-10-20,10,0.0,0.0,0.3,561.0,11.11,10.94
2021-10-21,10,0.0,0.0,0.3,561.0,10.94,10.75
2021-10-22,10,0.0,0.0,0.3,561.0,10.75,10.67
2021-10-23,10,0.0,0.0,0.3,561.0,10.67,10.67
2021-10-24,10,0.0,0.0,0.0,561.0,10.67,10.69
2021-10-25,10,0.0,0.0,0.0,561.0,10.69,10.69
2021-10-26,10,0.0,0.0,0.0,561.0,10.69,10.56
2021-10-27,10,0.0,0.0,0.0,561.0,10.56,10.38
2021-10-28,10,0.0,0.0,0.0,561.0,10.38,10.27
2021-10-29,10,0.0,0.0,0.0,561.0,10.27,10.19
2021-10-30,10,0.0,0.0,0.0,561.0,10.19,10.17
2021-10-31,10,0.0,0.0,0.0,561.0,10.17,10.25
2021-11-01,11,0.0,0.0,0.0,561.0,10.25,10.32
2021-11-02,11,0.0,0.0,0.0,561.0,10.32,10.3
2021-11-03,11,1.4,1.4,1.4,561.0,10.3,11.68
2021-11-04,11,0.1,1.5,1.5,561.0,11.68,15.48
2021-11-05,11,1.3,2.8,2.8,561.0,15.48,16.91
2021-11-06,11,1.8,3.2,4.6,561.0,16.91,16.86
2021-11-07,11,0.0,3.1,4.6,561.0,16.86,14.49
2021-11-08,11,0.0,1.8,4.6,561.0,14.49,12.68
2021-11-09,11,0.0,0.0,4.6,561.0,12.68,11.79
2021-11-10,11,0.0,0.0,3.2,561.0,11.79,11.36
2021-11-11,11,0.0,0.0,3.1,561.0,11.36,11.05
2021-11-12,11,0.0,0.0,1.8,561.0,11.05,10.86
2021-11-13,11,0.0,0.0,0.0,561.0,10.86,10.86
2021-11-14,11,0.7,0.7,0.7,561.0,10.86,10.75
2021-11-15,11,0.2,0.9,0.9,561.0,10.75,10.75
2021-11-16,11,1.9,2.8,2.8,561.0,10.75,19.8
2021-11-17,11,16.7,18.8,19.5,561.0,19.8,26.42
2021-11-18,11,2.3,20.9,21.8,561.0,26.42,26.1
2021-11-19,11,0.0,19.0,21.8,561.0,26.1,19.23
2021-11-20,11,2.1,4.4,23.9,561.0,19.23,20.58
2021-11-21,11,8.1,10.2,31.3,561.0,20.58,19.28
2021-11-22,11,0.2,10.4,31.3,561.0,19.28,17.54
2021-11-23,11,0.6,8.9,30.0,561.0,17.54,14.52
2021-11-24,11,0.1,0.9,13.4,561.0,14.52,12.65
2021-11-25,11,0.0,0.7,11.1,561.0,12.65,11.68
2021-11-26,11,0.0,0.1,11.1,561.0,11.68,11.13
2021-11-27,11,0.0,0.0,9.0,561.0,11.13,10.8
2021-11-28,11,0.0,0.0,0.9,561.0,10.8,10.64
2021-11-29,11,0.0,0.0,0.7,561.0,10.64,10.59
2021-11-30,11,0.2,0.2,0.3,561.0,10.59,52.83
2021-12-01,12,36.1,36.3,36.3,561.0,52.83,105.41
2021-12-02,12,28.6,64.9,64.9,561.0,105.41,87.72
2021-12-03,12,9.7,74.4,74.6,561.0,87.72,44.19
2021-12-04,12,1.3,39.6,75.9,561.0,44.19,23.15
2021-12-05,12,0.0,11.0,75.9,561.0,23.15,16.18
2021-12-06,12,0.0,1.3,75.9,561.0,16.18,13.29
2021-12-07,12,0.0,0.0,75.7,561.0,13.29,11.85
2021-12-08,12,0.0,0.0,39.6,561.0,11.85,11.11
2021-12-09,12,0.0,0.0,11.0,561.0,11.11,10.67
2021-12-10,12,0.0,0.0,1.3,561.0,10.67,10.35
2021-12-11,12,0.0,0.0,0.0,561.0,10.35,10.17
2021-12-12,12,0.0,0.0,0.0,561.0,10.17,10.07
